id,start_date,end_date,property_id,guest_id
1017182,2021-08-27,2021-09-23,872,791
1017183,2021-01-13,2021-02-07,662,957
1017184,2023-09-11,2023-10-01,660,694
1017185,2023-06-18,2023-06-28,422,997
1017186,2015-09-29,2015-10-11,792,318
1017187,2023-07-31,2023-07-31,29,376
1017188,2023-05-27,2023-06-08,762,484
1017189,2017-02-18,2017-03-17,881,506
1017190,2023-11-03,2023-11-04,24,615
1017191,2021-09-18,2021-09-23,550,495
1017192,2015-10-07,2015-10-10,896,130
1017193,2018-11-13,2018-12-03,286,502
1017194,2018-02-28,2018-03-29,135,202
1017195,2023-02-03,2023-02-20,183,392
1017196,2017-09-07,2017-09-20,108,664
1017197,2015-09-19,2015-09-29,888,488
1017198,2015-05-17,2015-06-09,38,512
1017199,2023-11-01,2023-11-27,8,523
1017200,2014-09-21,2014-09-28,725,293
1017201,2023-02-11,2023-03-11,244,648
1017202,2016-03-24,2016-03-26,435,535
1017203,2021-11-22,2021-11-30,846,861
1017204,2021-09-19,2021-10-03,906,111
1017205,2016-10-07,2016-10-20,489,846
1017206,2017-07-14,2017-08-07,834,478
1017207,2017-05-27,2017-06-12,129,255
1017208,2023-08-12,2023-08-16,821,932
1017209,2016-03-17,2016-03-19,511,553
1017210,2022-05-14,2022-05-14,793,48
1017211,2017-01-13,2017-01-30,453,184
1017212,2019-08-28,2019-08-29,786,466
1017213,2019-02-26,2019-03-20,77,135
1017214,2021-12-03,2021-12-14,730,836
1017215,2019-12-16,2020-01-03,233,431
1017216,2018-02-13,2018-03-04,820,972
1017217,2018-04-15,2018-05-13,339,288
1017218,2023-09-02,2023-09-26,530,740
1017219,2016-12-12,2016-12-19,331,186
1017220,2018-10-16,2018-10-29,343,362
1017221,2019-02-11,2019-03-05,102,670
1017222,2020-01-20,2020-02-09,618,764
1017223,2016-02-05,2016-03-05,287,151
1017224,2021-11-07,2021-11-25,722,489
1017225,2019-02-04,2019-02-13,460,210
1017226,2019-03-28,2019-03-30,212,225
1017227,2015-06-09,2015-06-20,802,521
1017228,2016-02-10,2016-02-20,759,805
1017229,2022-03-27,2022-04-14,234,254
1017231,2017-06-19,2017-07-13,451,211
1017232,2014-07-23,2014-08-19,128,136
1017233,2016-03-24,2016-03-26,716,35
1017234,2015-01-11,2015-01-26,623,430
1017235,2020-11-03,2020-11-25,845,914
1017236,2016-04-09,2016-05-04,114,893
1017237,2015-05-14,2015-05-16,597,419
1017238,2016-09-02,2016-09-28,609,866
1017239,2018-08-27,2018-09-05,373,661
1017240,2017-02-28,2017-03-02,545,215
1017241,2022-08-18,2022-08-31,826,716
1017242,2016-07-15,2016-07-15,767,783
1017243,2017-08-16,2017-09-06,366,249
1017244,2020-12-10,2020-12-13,989,670
1017245,2022-01-14,2022-01-19,834,22
1017246,2014-12-01,2014-12-05,431,77
1017247,2018-01-05,2018-01-16,258,149
1017248,2023-03-08,2023-03-25,995,23
1017249,2020-11-11,2020-12-08,80,119
1017250,2015-07-06,2015-07-24,96,113
1017251,2014-08-13,2014-09-09,309,521
1017252,2015-09-26,2015-09-27,924,874
1017253,2018-08-04,2018-08-21,973,116
1017254,2017-01-04,2017-01-25,6,683
1017255,2018-08-02,2018-08-22,334,401
1017256,2021-11-14,2021-12-09,734,576
1017257,2021-03-03,2021-03-25,990,761
1017258,2019-03-07,2019-03-15,731,228
1017259,2020-11-02,2020-11-24,395,70
1017260,2014-07-19,2014-08-06,102,901
1017261,2017-08-08,2017-08-24,819,21
1017262,2019-07-31,2019-08-08,371,503
1017263,2023-08-20,2023-08-23,723,443
1017264,2016-07-07,2016-07-09,965,240
1017265,2017-10-19,2017-11-05,662,925
1017266,2022-05-08,2022-05-16,365,30
1017267,2014-09-02,2014-09-14,720,164
1017268,2018-07-01,2018-07-06,865,801
1017269,2014-06-23,2014-07-03,768,570
1017270,2020-09-15,2020-10-01,975,406
1017271,2019-12-03,2019-12-06,364,822
1017272,2019-06-16,2019-07-11,913,766
1017273,2017-05-01,2017-05-14,980,461
1017274,2020-03-17,2020-04-03,576,68
1017275,2016-05-05,2016-05-23,899,814
1017276,2016-07-02,2016-07-07,527,282
1017277,2018-03-19,2018-03-31,720,269
1017278,2021-05-15,2021-06-02,15,966
1017279,2018-01-16,2018-02-06,19,399
1017280,2016-10-29,2016-11-16,8,411
1017281,2023-10-24,2023-10-26,569,591
1017282,2015-03-12,2015-03-13,884,561
1017283,2014-10-01,2014-10-26,811,292
1017284,2022-03-30,2022-04-22,907,870
1017285,2017-09-01,2017-09-30,37,983
1017286,2014-06-01,2014-06-20,43,23
1017287,2017-12-22,2018-01-18,368,599
1017288,2019-09-03,2019-09-14,274,196
1017289,2020-08-15,2020-08-29,523,121
1017290,2015-11-28,2015-12-12,697,201
1017291,2022-08-11,2022-08-18,1,255
1017292,2020-02-20,2020-03-09,397,147
1017293,2020-12-28,2021-01-06,808,927
1017294,2022-07-01,2022-07-25,631,216
1017295,2022-09-12,2022-10-01,329,870
1017296,2014-05-15,2014-05-31,364,858
1017297,2016-05-24,2016-06-06,997,642
1017298,2022-09-17,2022-10-09,667,750
1017299,2016-01-03,2016-01-16,527,130
1017300,2023-02-07,2023-02-19,234,865
1017301,2014-07-24,2014-07-31,470,890
1017302,2018-09-12,2018-09-24,711,919
1017303,2018-02-11,2018-03-04,869,9
1017304,2015-03-06,2015-03-13,742,44
1017305,2022-03-13,2022-04-10,603,849
1017306,2016-09-19,2016-09-23,548,538
1017307,2016-11-11,2016-11-30,665,268
1017308,2015-10-13,2015-10-27,717,503
1017309,2015-11-19,2015-12-13,318,40
1017310,2020-08-02,2020-08-10,770,479
1017311,2020-07-23,2020-07-29,548,54
1017312,2020-08-21,2020-09-02,985,204
1017313,2021-12-11,2021-12-30,954,228
1017314,2016-03-12,2016-03-28,964,90
1017315,2023-01-21,2023-02-16,289,258
1017316,2022-01-26,2022-02-07,830,858
1017317,2017-09-06,2017-09-07,635,551
1017318,2017-01-28,2017-01-29,163,39
1017319,2020-04-18,2020-05-12,390,380
1017320,2015-09-27,2015-10-25,889,312
1017321,2015-07-24,2015-08-02,56,682
1017322,2018-05-19,2018-06-05,501,617
1017323,2020-12-26,2021-01-24,926,223
1017324,2023-08-15,2023-09-06,997,153
1017325,2016-06-17,2016-06-18,352,563
1017326,2017-09-25,2017-10-05,237,650
1017327,2017-12-14,2018-01-11,485,500
1017328,2018-03-02,2018-03-11,842,934
1017329,2015-03-01,2015-03-08,840,431
1017330,2022-11-25,2022-11-28,630,652
1017331,2022-06-05,2022-07-02,978,522
1017332,2017-12-09,2017-12-10,964,389
1017333,2019-11-27,2019-12-05,741,324
1017334,2019-12-16,2020-01-11,727,55
1017335,2014-07-18,2014-08-05,339,668
1017336,2018-01-20,2018-02-15,693,810
1017337,2018-10-22,2018-11-11,367,657
1017338,2021-10-03,2021-10-24,62,606
1017339,2023-11-13,2023-11-19,673,29
1017340,2019-12-14,2020-01-04,648,522
1017341,2022-04-19,2022-05-02,97,214
1017342,2018-10-19,2018-10-29,215,731
1017343,2021-08-24,2021-09-02,750,76
1017344,2018-09-04,2018-09-28,262,87
1017345,2020-07-05,2020-07-11,279,984
1017346,2015-06-17,2015-06-22,934,419
1017347,2017-08-29,2017-09-09,260,913
1017348,2019-11-15,2019-11-28,717,822
1017349,2018-11-13,2018-12-03,783,491
1017350,2015-08-26,2015-09-18,207,468
1017351,2021-11-25,2021-12-10,25,327
1017352,2022-11-10,2022-11-18,847,982
1017353,2022-10-24,2022-11-18,616,110
1017354,2017-03-04,2017-03-27,429,659
1017355,2016-06-11,2016-07-05,397,261
1017356,2022-09-02,2022-09-12,692,736
1017357,2021-03-09,2021-04-06,197,706
1017358,2022-06-09,2022-07-04,416,88
1017359,2023-07-26,2023-08-17,535,452
1017360,2017-07-01,2017-07-28,96,729
1017361,2014-05-19,2014-06-15,723,896
1017362,2023-05-13,2023-05-21,127,154
1017363,2016-11-18,2016-12-05,958,589
1017364,2022-12-14,2022-12-21,244,862
1017365,2014-12-16,2014-12-17,71,532
1017366,2022-11-10,2022-11-28,32,373
1017367,2021-07-12,2021-08-10,465,123
1017368,2019-09-12,2019-10-05,210,310
1017369,2019-10-04,2019-10-16,640,418
1017370,2018-06-16,2018-07-08,782,869
1017371,2016-05-19,2016-06-14,161,691
1017372,2021-10-03,2021-10-31,987,612
1017373,2022-11-04,2022-12-03,331,653
1017374,2018-06-07,2018-07-01,692,149
1017375,2019-11-01,2019-11-19,680,204
1017376,2014-11-01,2014-11-05,207,148
1017377,2014-12-14,2014-12-29,352,575
1017378,2016-01-06,2016-01-17,936,371
1017379,2016-03-23,2016-04-20,87,881
1017380,2023-06-04,2023-06-19,166,863
1017381,2019-02-28,2019-03-02,231,606
1017382,2017-06-07,2017-06-12,958,666
1017383,2016-01-31,2016-02-22,2,227
1017384,2017-05-21,2017-06-01,528,879
1017385,2020-06-18,2020-07-01,267,309
1017386,2018-08-27,2018-09-22,749,458
1017387,2014-08-05,2014-08-18,531,947
1017388,2015-11-24,2015-12-02,819,591
1017389,2016-08-27,2016-09-04,55,474
1017390,2017-06-23,2017-07-18,896,707
1017391,2015-07-20,2015-08-05,434,391
1017392,2022-03-15,2022-03-21,823,238
1017393,2020-04-22,2020-04-25,570,105
1017394,2022-04-12,2022-05-05,986,158
1017395,2017-06-11,2017-07-10,720,33
1017396,2020-08-04,2020-08-17,251,534
1017397,2017-03-04,2017-03-18,41,244
1017398,2018-04-18,2018-05-11,166,598
1017399,2023-05-24,2023-05-28,770,505
1017400,2016-09-29,2016-10-14,594,880
1017401,2021-06-10,2021-06-29,652,887
1017402,2019-06-17,2019-06-24,966,453
1017403,2015-12-31,2016-01-20,426,588
1017404,2019-04-05,2019-04-06,301,834
1017405,2014-07-14,2014-08-10,50,582
1017406,2022-03-23,2022-04-19,520,350
1017407,2018-09-19,2018-10-03,464,62
1017408,2023-05-30,2023-05-31,917,119
1017409,2017-12-15,2017-12-15,785,367
1017410,2019-10-18,2019-11-11,610,373
1017411,2018-01-02,2018-01-23,461,561
1017412,2020-12-27,2020-12-31,580,606
1017413,2017-11-04,2017-11-11,11,569
1017414,2016-03-28,2016-04-01,574,829
1017415,2017-10-18,2017-10-20,385,649
1017416,2021-07-19,2021-08-08,345,871
1017417,2022-10-31,2022-11-22,658,884
1017418,2019-06-15,2019-07-06,944,24
1017419,2019-12-12,2019-12-23,521,627
1017420,2020-12-18,2020-12-31,574,692
1017421,2020-12-28,2020-12-28,607,435
1017422,2018-11-16,2018-12-15,215,996
1017423,2016-06-24,2016-07-15,477,871
1017424,2017-12-18,2017-12-30,550,865
1017425,2022-03-01,2022-03-10,507,50
1017426,2022-11-22,2022-12-04,442,739
1017427,2020-12-21,2021-01-13,630,440
1017428,2016-02-29,2016-03-05,545,208
1017429,2022-03-30,2022-04-21,572,299
1017430,2016-02-08,2016-02-29,340,701
1017431,2018-03-20,2018-04-09,417,492
1017432,2022-11-11,2022-11-29,439,644
1017433,2022-03-21,2022-04-07,817,649
1017434,2017-05-12,2017-06-06,305,39
1017435,2016-07-13,2016-08-02,699,54
1017436,2021-01-11,2021-01-12,505,261
1017437,2017-11-28,2017-11-30,6,113
1017438,2018-01-05,2018-01-26,496,823
1017439,2023-10-14,2023-11-01,758,818
1017440,2019-09-06,2019-09-08,416,973
1017441,2016-12-20,2016-12-21,711,869
1017442,2023-02-16,2023-03-14,738,164
1017443,2020-05-19,2020-05-28,137,311
1017444,2014-05-19,2014-06-16,384,992
1017445,2014-11-24,2014-12-03,490,493
1017446,2022-02-13,2022-03-09,924,834
1017447,2018-06-03,2018-06-26,947,690
1017448,2023-03-01,2023-03-24,138,17
1017449,2014-07-30,2014-08-22,549,87
1017450,2022-10-15,2022-11-11,558,118
1017451,2014-09-21,2014-09-25,904,321
1017452,2022-04-18,2022-05-06,556,283
1017453,2016-07-11,2016-07-23,81,705
1017454,2018-08-11,2018-08-19,291,354
1017455,2017-02-08,2017-02-13,503,352
1017456,2019-01-29,2019-02-17,494,571
1017457,2015-09-07,2015-09-23,547,593
1017458,2020-11-23,2020-12-03,70,332
1017459,2020-11-14,2020-12-07,494,768
1017460,2017-12-24,2017-12-28,184,398
1017461,2022-04-03,2022-04-28,102,812
1017462,2017-05-08,2017-05-22,784,291
1017463,2015-08-09,2015-08-21,571,834
1017464,2023-01-06,2023-01-22,336,279
1017465,2022-05-22,2022-06-09,918,227
1017466,2023-08-13,2023-08-31,639,636
1017467,2019-06-01,2019-06-15,487,425
1017468,2017-06-08,2017-06-13,797,128
1017469,2020-10-15,2020-11-13,439,692
1017470,2019-01-20,2019-02-04,884,899
1017471,2020-11-19,2020-11-27,258,997
1017472,2014-05-20,2014-06-14,555,684
1017473,2014-10-19,2014-11-17,572,460
1017474,2022-10-13,2022-10-28,786,760
1017475,2017-02-19,2017-03-03,666,275
1017476,2021-08-17,2021-09-09,992,714
1017477,2023-08-18,2023-08-19,82,599
1017478,2020-03-23,2020-04-16,902,474
1017479,2017-10-12,2017-11-03,893,831
1017480,2021-06-28,2021-07-11,16,24
1017481,2016-08-05,2016-08-07,221,628
1017482,2016-10-02,2016-10-06,103,832
1017483,2014-07-08,2014-07-21,356,353
1017484,2017-06-27,2017-07-26,156,722
1017485,2017-02-19,2017-03-20,764,641
1017486,2015-03-18,2015-03-18,203,870
1017487,2020-11-04,2020-11-07,75,510
1017488,2021-03-13,2021-03-27,798,433
1017489,2014-06-20,2014-07-05,253,718
1017490,2017-10-25,2017-10-27,392,976
1017491,2023-07-22,2023-08-17,324,241
1017492,2014-12-23,2015-01-02,620,918
1017493,2017-06-21,2017-07-16,442,560
1017494,2015-11-25,2015-11-30,161,211
1017495,2021-10-15,2021-11-01,645,129
1017496,2020-07-29,2020-08-21,328,169
1017497,2021-12-23,2021-12-31,864,378
1017498,2017-09-04,2017-09-12,840,348
1017499,2018-03-27,2018-04-08,525,416
1017500,2019-12-15,2019-12-27,596,803
1017501,2018-05-03,2018-05-18,578,385
1017502,2014-10-07,2014-10-10,628,831
1017503,2014-05-23,2014-06-18,100,762
1017504,2023-09-21,2023-10-12,806,453
1017505,2018-08-28,2018-09-22,883,773
1017506,2018-10-10,2018-11-02,17,489
1017507,2018-11-10,2018-11-20,822,782
1017508,2021-12-15,2021-12-18,234,158
1017509,2016-01-04,2016-01-29,852,36
1017510,2018-11-01,2018-11-05,359,924
1017511,2023-04-06,2023-04-10,455,853
1017512,2017-01-20,2017-01-27,207,212
1017513,2017-10-11,2017-10-16,663,296
1017514,2019-06-21,2019-06-22,191,66
1017515,2016-08-20,2016-09-07,321,495
1017516,2015-01-07,2015-01-16,402,817
1017517,2015-03-03,2015-03-16,629,861
1017518,2020-01-07,2020-01-09,118,90
1017519,2019-03-20,2019-03-28,762,523
1017520,2021-02-12,2021-02-19,10,601
1017521,2016-05-04,2016-05-29,264,396
1017522,2019-03-06,2019-03-28,248,259
1017523,2015-09-14,2015-09-25,661,246
1017524,2021-09-23,2021-10-21,918,725
1017525,2021-01-18,2021-01-18,135,702
1017526,2019-12-26,2019-12-31,555,691
1017527,2021-02-19,2021-02-24,449,679
1017528,2019-01-20,2019-02-07,868,642
1017529,2016-05-08,2016-05-12,891,109
1017530,2019-08-02,2019-08-12,867,797
1017531,2018-12-24,2018-12-31,293,792
1017532,2016-03-18,2016-04-06,826,41
1017533,2016-06-01,2016-06-27,166,449
1017534,2022-06-16,2022-06-20,744,536
1017535,2017-12-01,2017-12-04,447,553
1017536,2021-06-10,2021-07-08,66,984
1017537,2016-01-01,2016-01-22,578,317
1017538,2017-09-24,2017-10-09,225,626
1017539,2017-09-27,2017-10-12,436,830
1017540,2018-06-05,2018-07-03,959,241
1017541,2022-12-13,2022-12-30,171,152
1017542,2014-05-22,2014-05-31,686,523
1017543,2014-07-14,2014-07-20,91,777
1017544,2017-03-13,2017-04-10,719,72
1017545,2018-09-16,2018-09-24,26,117
1017546,2019-08-07,2019-08-10,288,992
1017547,2016-09-19,2016-10-10,412,327
1017548,2023-07-12,2023-07-13,544,539
1017549,2019-06-11,2019-06-18,41,513
1017550,2017-11-04,2017-11-24,210,629
1017551,2017-01-11,2017-02-01,792,804
1017552,2014-09-13,2014-10-09,751,776
1017553,2014-09-02,2014-09-14,416,243
1017554,2020-06-04,2020-06-24,185,236
1017555,2019-09-23,2019-10-01,954,376
1017556,2021-05-15,2021-06-01,400,132
1017557,2021-05-15,2021-05-15,596,316
1017558,2019-01-03,2019-01-29,82,560
1017559,2023-03-08,2023-03-11,47,25
1017560,2015-07-20,2015-07-30,329,540
1017561,2021-05-13,2021-05-21,976,418
1017562,2017-08-12,2017-08-23,299,139
1017563,2023-10-22,2023-11-20,387,317
1017564,2015-08-09,2015-08-25,698,487
1017565,2023-05-01,2023-05-26,892,402
1017566,2016-03-24,2016-04-21,599,321
1017567,2021-06-28,2021-07-13,241,611
1017568,2020-01-06,2020-01-17,800,402
1017569,2022-04-06,2022-04-13,961,76
1017570,2017-03-24,2017-04-07,347,451
1017571,2021-08-22,2021-09-01,990,731
1017572,2015-05-31,2015-06-14,213,531
1017573,2019-03-05,2019-03-16,521,295
1017574,2023-04-11,2023-04-25,991,42
1017575,2017-07-21,2017-08-14,926,932
1017576,2023-03-19,2023-04-15,512,663
1017577,2018-10-11,2018-11-04,263,547
1017578,2020-09-25,2020-10-02,159,554
1017579,2023-05-13,2023-05-20,840,873
1017580,2019-06-22,2019-07-19,172,416
1017581,2020-08-28,2020-09-14,768,370
1017582,2022-11-17,2022-11-21,232,32
1017583,2017-01-19,2017-01-19,652,977
1017584,2018-09-13,2018-10-01,706,365
1017585,2023-06-21,2023-07-14,886,717
1017586,2020-10-14,2020-11-02,696,678
1017587,2021-07-01,2021-07-11,447,360
1017588,2018-09-18,2018-10-08,942,249
1017589,2023-10-30,2023-11-27,565,553
1017590,2019-05-12,2019-06-07,247,128
1017591,2018-05-04,2018-05-24,482,648
1017592,2018-01-20,2018-01-22,461,898
1017593,2021-03-28,2021-04-01,610,129
1017594,2021-12-11,2021-12-13,176,939
1017595,2020-07-31,2020-08-01,839,269
1017596,2015-06-09,2015-07-06,904,669
1017597,2021-03-13,2021-03-15,111,593
1017598,2018-12-08,2018-12-23,30,624
1017599,2019-08-06,2019-08-30,571,472
1017600,2014-10-29,2014-11-22,903,327
1017601,2017-10-01,2017-10-15,165,731
1017602,2014-10-12,2014-10-17,695,612
1017603,2019-10-03,2019-10-25,803,512
1017604,2022-10-12,2022-11-03,579,335
1017605,2019-06-21,2019-07-11,192,39
1017606,2014-08-28,2014-09-24,804,346
1017607,2019-10-07,2019-11-02,564,447
1017608,2023-10-24,2023-11-13,538,865
1017609,2015-07-07,2015-07-09,230,782
1017610,2017-06-22,2017-06-24,893,270
1017611,2021-03-11,2021-03-31,205,540
1017612,2015-04-18,2015-05-08,695,729
1017613,2018-10-26,2018-11-11,71,512
1017614,2021-08-07,2021-08-10,744,214
1017615,2015-05-03,2015-05-31,144,565
1017616,2016-06-22,2016-07-18,56,847
1017617,2014-10-07,2014-10-20,221,927
1017618,2020-03-26,2020-04-18,653,733
1017619,2022-12-22,2023-01-14,734,697
1017620,2021-03-25,2021-04-16,998,745
1017621,2019-09-08,2019-10-01,192,709
1017622,2019-01-10,2019-01-28,208,844
1017623,2018-10-03,2018-10-22,308,994
1017624,2015-10-02,2015-10-09,539,541
1017625,2022-10-06,2022-10-12,426,640
1017626,2020-01-26,2020-02-19,973,73
1017627,2017-08-17,2017-08-23,496,539
1017628,2017-05-31,2017-06-22,22,704
1017629,2021-03-09,2021-03-17,736,17
1017630,2017-09-02,2017-09-20,23,532
1017631,2021-11-11,2021-12-02,415,311
1017632,2018-04-25,2018-05-01,228,433
1017633,2015-02-01,2015-02-17,928,801
1017634,2021-10-19,2021-11-04,39,682
1017635,2015-11-27,2015-12-05,642,326
1017636,2018-10-03,2018-10-10,837,785
1017637,2015-10-24,2015-11-02,306,333
1017638,2017-11-26,2017-12-04,649,56
1017639,2016-08-03,2016-08-30,851,570
1017640,2020-06-01,2020-06-18,938,801
1017641,2023-09-01,2023-09-09,503,632
1017642,2015-04-24,2015-04-27,295,173
1017643,2019-03-26,2019-04-15,68,471
1017644,2017-03-01,2017-03-19,526,334
1017645,2017-07-18,2017-08-07,49,656
1017646,2016-04-24,2016-04-27,739,166
1017647,2018-07-16,2018-07-23,886,184
1017648,2020-08-28,2020-09-22,543,28
1017649,2017-03-08,2017-04-02,229,593
1017650,2022-02-03,2022-02-15,599,408
1017651,2020-12-17,2021-01-07,873,532
1017652,2020-10-29,2020-11-04,503,296
1017653,2017-09-05,2017-09-16,493,883
1017654,2023-09-02,2023-09-03,597,827
1017655,2020-08-21,2020-09-06,598,782
1017656,2022-04-06,2022-04-10,565,852
1017657,2022-08-31,2022-09-22,424,906
1017658,2017-10-19,2017-10-28,398,247
1017659,2016-11-06,2016-11-21,888,922
1017660,2017-09-20,2017-10-01,965,151
1017661,2018-09-29,2018-10-23,176,865
1017662,2022-04-18,2022-04-19,591,890
1017663,2019-07-30,2019-08-04,594,793
1017664,2021-12-04,2021-12-07,987,310
1017665,2023-07-23,2023-08-11,495,816
1017666,2022-05-15,2022-05-31,785,753
1017667,2022-06-04,2022-06-22,818,800
1017668,2014-08-28,2014-09-06,453,105
1017669,2020-09-07,2020-10-04,115,733
1017670,2022-12-17,2022-12-19,443,358
1017671,2015-05-22,2015-06-13,687,794
1017672,2017-02-18,2017-03-19,304,988
1017673,2022-04-21,2022-04-24,26,503
1017674,2021-11-15,2021-12-05,837,842
1017675,2015-01-26,2015-02-17,339,633
1017676,2023-09-07,2023-09-17,660,781
1017677,2015-06-19,2015-07-10,634,680
1017678,2019-02-22,2019-03-15,260,13
1017679,2019-07-29,2019-08-23,535,303
1017680,2021-04-25,2021-05-04,96,429
1017681,2017-07-30,2017-08-23,196,915
1017682,2019-04-10,2019-05-08,268,879
1017683,2019-07-07,2019-07-23,414,821
1017684,2023-09-12,2023-10-09,702,122
1017685,2019-09-08,2019-10-03,523,301
1017686,2020-06-08,2020-06-13,801,478
1017687,2021-09-26,2021-10-04,216,969
1017688,2022-08-20,2022-08-30,716,407
1017689,2021-02-10,2021-03-03,824,982
1017690,2015-05-02,2015-05-16,85,48
1017691,2016-07-29,2016-08-24,184,335
1017692,2023-09-04,2023-09-12,166,501
1017693,2021-12-29,2022-01-13,635,87
1017694,2014-05-14,2014-06-11,490,734
1017695,2016-03-25,2016-03-26,580,656
1017696,2022-04-17,2022-05-06,187,339
1017697,2017-11-16,2017-12-11,185,569
1017698,2014-10-02,2014-10-10,538,282
1017699,2014-10-01,2014-10-25,115,495
1017700,2017-07-05,2017-07-28,44,394
1017701,2021-01-26,2021-02-21,79,392
1017702,2017-08-23,2017-08-31,745,993
1017704,2023-07-27,2023-08-12,389,346
1017705,2018-08-01,2018-08-28,933,833
1017706,2022-08-23,2022-09-18,158,306
1017707,2015-07-23,2015-07-25,242,78
1017708,2023-04-10,2023-04-18,976,65
1017709,2020-01-27,2020-01-27,811,162
1017710,2022-10-12,2022-10-12,151,872
1017711,2018-11-26,2018-12-22,568,560
1017712,2019-05-31,2019-06-21,796,718
1017713,2017-10-19,2017-11-12,424,924
1017714,2020-10-25,2020-10-28,631,773
1017715,2015-08-04,2015-09-01,670,500
1017716,2015-12-16,2015-12-28,399,354
1017717,2019-05-11,2019-05-19,301,183
1017718,2018-02-12,2018-02-17,602,762
1017719,2019-11-24,2019-11-25,819,309
1017720,2020-08-18,2020-08-22,668,140
1017721,2014-07-02,2014-07-06,617,18
1017722,2023-08-16,2023-09-14,164,132
1017723,2014-10-11,2014-10-16,609,54
1017724,2014-08-12,2014-08-24,892,524
1017725,2023-08-24,2023-08-28,975,958
1017726,2015-06-09,2015-07-02,541,145
1017727,2018-05-21,2018-06-08,987,439
1017728,2023-06-19,2023-07-18,380,949
1017729,2023-10-05,2023-10-09,909,471
1017730,2022-12-22,2023-01-02,808,314
1017731,2019-12-20,2020-01-05,337,316
1017732,2015-11-21,2015-11-24,757,596
1017733,2015-08-23,2015-09-21,696,214
1017734,2022-12-05,2022-12-09,404,895
1017735,2015-05-04,2015-05-15,190,937
1017736,2022-09-26,2022-10-05,398,307
1017737,2018-09-19,2018-10-04,74,156
1017738,2019-12-07,2020-01-03,504,888
1017739,2017-09-28,2017-10-09,520,347
1017740,2022-09-28,2022-10-22,515,126
1017741,2019-07-02,2019-07-11,604,30
1017742,2017-10-29,2017-11-20,782,358
1017743,2018-11-15,2018-11-23,407,28
1017744,2023-03-12,2023-03-21,933,530
1017745,2016-05-15,2016-06-03,62,876
1017746,2020-11-21,2020-11-23,774,329
1017747,2021-01-16,2021-02-10,69,582
1017748,2023-01-05,2023-01-12,653,341
1017749,2016-05-20,2016-05-21,930,546
1017750,2015-12-25,2016-01-21,443,872
1017751,2023-08-24,2023-08-25,394,969
1017752,2019-09-13,2019-10-04,440,749
1017753,2016-08-11,2016-08-11,175,117
1017754,2020-04-04,2020-04-17,921,956
1017755,2018-10-31,2018-11-25,782,825
1017756,2019-06-11,2019-07-01,567,433
1017757,2019-12-13,2020-01-03,418,57
1017758,2021-09-01,2021-09-23,66,729
1017759,2017-07-09,2017-07-30,748,428
1017760,2019-08-04,2019-08-15,355,864
1017761,2021-04-07,2021-04-11,484,530
1017762,2017-08-24,2017-09-05,41,439
1017763,2019-09-28,2019-10-17,13,489
1017764,2019-05-29,2019-06-02,992,771
1017765,2022-10-09,2022-11-01,902,766
1017766,2023-05-28,2023-06-25,689,725
1017767,2018-05-04,2018-05-26,357,788
1017768,2021-12-13,2021-12-27,708,167
1017769,2017-12-13,2017-12-23,43,308
1017770,2020-10-26,2020-11-09,873,888
1017771,2014-05-23,2014-06-21,232,840
1017772,2014-08-06,2014-08-08,6,958
1017773,2022-08-02,2022-08-06,975,84
1017774,2020-09-17,2020-09-29,436,331
1017775,2015-06-20,2015-07-09,251,441
1017776,2022-01-02,2022-01-19,299,139
1017777,2021-05-26,2021-05-26,319,176
1017778,2015-09-02,2015-09-03,722,146
1017779,2015-03-11,2015-03-29,557,60
1017780,2014-10-24,2014-11-17,746,729
1017781,2021-04-05,2021-05-04,531,769
1017782,2020-12-27,2021-01-02,374,74
1017783,2022-12-16,2023-01-07,839,98
1017784,2022-09-27,2022-09-28,240,77
1017785,2015-12-30,2016-01-21,560,685
1017786,2020-12-20,2020-12-31,680,898
1017787,2021-01-19,2021-02-17,758,109
1017788,2018-11-24,2018-12-05,545,163
1017789,2021-07-07,2021-07-15,860,9
1017790,2023-04-20,2023-05-12,449,275
1017791,2019-09-01,2019-09-03,830,851
1017792,2021-10-28,2021-11-04,987,340
1017793,2018-01-26,2018-02-05,954,818
1017794,2019-02-23,2019-03-08,93,954
1017795,2017-03-20,2017-04-04,907,668
1017796,2017-11-29,2017-11-30,738,82
1017797,2018-07-01,2018-07-01,222,688
1017798,2019-03-21,2019-03-24,653,858
1017799,2019-01-04,2019-01-09,361,987
1017800,2020-05-18,2020-05-28,140,491
1017801,2018-03-10,2018-03-21,637,681
1017802,2021-01-27,2021-02-03,988,557
1017803,2016-08-03,2016-08-09,575,710
1017804,2023-01-29,2023-02-08,676,402
1017805,2017-03-02,2017-03-19,302,551
1017806,2022-02-01,2022-02-11,840,522
1017807,2014-07-29,2014-08-11,151,143
1017808,2017-07-04,2017-07-24,347,643
1017809,2017-09-01,2017-09-06,502,686
1017810,2019-12-13,2019-12-29,153,140
1017811,2022-09-26,2022-10-07,977,752
1017812,2021-03-07,2021-03-09,577,487
1017813,2020-08-22,2020-08-31,401,838
1017814,2016-05-07,2016-05-31,106,572
1017815,2020-03-12,2020-03-20,127,562
1017816,2022-03-07,2022-03-14,169,347
1017817,2022-12-29,2023-01-21,889,5
1017818,2017-05-11,2017-06-02,135,198
